unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,original_split,final_decision,routing_status,attribution_id,line_count,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible,canonical_author_key,author_group_id,author_resolution_status,work_group_id,split_group_id,v7_split,v7_split_tier,v7_split_decision,v8_rendering_policy,source_tei_sha256,source_line_text_sha256,source_storage_path,source_byte_start,source_byte_end,source_logical_sha256,supersedes_logical_sha256,v8_normalization_policy,long_s_replacement_count,base_v7_split,base_v7_training_eligible,v8_split,v8_split_group_id,v8_split_decision,v8_training_eligible
bibit:sonnet:bibit000118:sonnet_0046,bibit,bibit000118:sonnet_0046,Crestomazia italiana (Poesia),Vittorio Alfieri,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,564,569,ba30b0ecda823cd793d682dd95e46fb3094b2e21e0007e156fa8529e5371dd0f,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1047488,1048057,v8_train,false,alfieri vittorio,author:748f1f6d9d0436a2,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,19642f9caeb352162d9e794018563abec8415de120e3ff252a4d21635b689d17,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1050446,1051016,00b56e006f11d4d80193e2966722e1fc4cb1a5ce13b96ae9ddd05c8076d38af6,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:94cf16875cbe7dfd,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000118:sonnet_0047,bibit,bibit000118:sonnet_0047,Crestomazia italiana (Poesia),Vittorio Alfieri,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,552,553,57366d2468329ae922b5bdccab224d7e0009edbc9c5103766d578dfb8f74c9b1,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1048058,1048611,v8_train,false,alfieri vittorio,author:748f1f6d9d0436a2,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,79681bac2fb002b941c9117d47421e589dde19b29951fbda18590c006fd0143e,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1051017,1051571,aea8fa9b19bcfbcd97f36f876a341cebff2c4f6ed4f10d8d839fbaef1067bed4,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:94cf16875cbe7dfd,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000118:sonnet_0048,bibit,bibit000118:sonnet_0048,Crestomazia italiana (Poesia),Vittorio Alfieri,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,580,584,e22e9071b9f48db0aa88cbeec96989afe394312a729a9c8875caad2995682352,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1048612,1049196,v8_train,false,alfieri vittorio,author:748f1f6d9d0436a2,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,8a0169bf55623b9c7ba36e540e750fc67708aaac9bdc73e0622d07f94e02c5c6,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1051572,1052157,9a94133d3037ddc0f1454157352828facaa9ed89815a5c53a2c47308e8c63e9c,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:94cf16875cbe7dfd,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000118:sonnet_0049,bibit,bibit000118:sonnet_0049,Crestomazia italiana (Poesia),Vittorio Alfieri,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,546,551,d2ab46ce1006484496168b622ab282096c684ffe7907ae72908893e3dec17b58,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1049197,1049748,v8_train,false,alfieri vittorio,author:748f1f6d9d0436a2,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,29f3eaef7af500d573859612fee987d1627a4fbd119eef194df59143627abb43,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1052158,1052710,bb7ea42cd41d32cb05c557bb77ae78534ce5517f01b159872654f5af9d07871d,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:94cf16875cbe7dfd,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000118:sonnet_0050,bibit,bibit000118:sonnet_0050,Crestomazia italiana (Poesia),Angelo Mazza,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,529,535,3afbea7a91a0dbecc302fe9f8e759a7d595d55d00f145d437cd077596a5be846,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1049749,1050284,v8_train,true,angelo mazza,author:251e0dbdfa5d6c76,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,2c010f20c4b54e8de83460d893ccd475569c3779ffde004b1dd76007dc8e3ffa,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1052711,1053247,25b62fa3002cf9d96c22e51cf30ee2f8eea813e1f1fab5de7fdd81e116753321,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:3a982cb4ad23865e,retain_train_after_corrected_author_heldout_check,true
bibit:sonnet:bibit000118:sonnet_0051,bibit,bibit000118:sonnet_0051,Crestomazia italiana (Poesia),Angelo Mazza,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,512,514,8c1d92086a959f66d8b792d78f385bbc98906b8de9a68536b7dc2facd25ecd55,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1050285,1050799,v8_train,true,angelo mazza,author:251e0dbdfa5d6c76,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,91fa7c82293cfb945fce8cde42a7413ccf6104c1dcc86ce93e267f2be47fcb36,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1053248,1053763,dcc2d3f6865c3dc62aeedebe95b31708353b794bbb82fae573b430d0bb6438a4,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:3a982cb4ad23865e,retain_train_after_corrected_author_heldout_check,true
bibit:sonnet:bibit000118:sonnet_0052,bibit,bibit000118:sonnet_0052,Crestomazia italiana (Poesia),Giovanni Gherardo de Rossi,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,430,435,213057ca327b2fcd058d6686236e841ebf284e9dfd708534e7873cfd8980257c,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1050800,1051235,v8_train,true,gherardo giovanni rossi,author:f97f00c745a00b79,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,6da39ff063d7b179b0d50bdc0349d4e2e8338ac112ba59e50d226ddcb98b54a7,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1053764,1054200,0cb4c30ab85f8bc151404234aba2bbead497bb3ce023cd462eb25ba6b259a29e,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:6641051b4bf1b446,retain_train_after_corrected_author_heldout_check,true
bibit:sonnet:bibit000118:sonnet_0053,bibit,bibit000118:sonnet_0053,Crestomazia italiana (Poesia),"Monti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,567,568,2f8d32c6b47551857b384894254c2573fb9d98c4862671b0a458415e9a5faec3,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1051236,1051804,v8_train,false,monti vincenzo,author:c65ff608ef524fe8,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,3b301f88e6dc75ea25d036519751eb07fd90f594c076976e0f7687a781ab16d6,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1054201,1054770,d40d1654d7194e88ccd7e54b18f651c60d50d18a63706e9f64d7521bd14c4f05,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:77a77dcad13c09a8,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000118:sonnet_0054,bibit,bibit000118:sonnet_0054,Crestomazia italiana (Poesia),"Monti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000118,14,540,548,a06704deea6b34b5a687be0893f780a029daab56eb2f2788092ca710c55ba45f,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1051805,1052353,v8_train,false,monti vincenzo,author:c65ff608ef524fe8,resolved_curated_alias,work:5982d3f3ff125c46,split_group:b46bf25440bf3067,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,01e99bf4f11263a2835d87525b981494e493e0fee89c801523598a40bb96b150,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1054771,1055320,478b6da54fc01def0957ff73555f2f74cb180e356e95a18d99d9c374cd9d86a8,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:77a77dcad13c09a8,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000121:sonnet_0001,bibit,bibit000121:sonnet_0001,Poesie,"Rossi, Roberto de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000121,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000121,14,520,523,391be894646624bd2a9ae425263188a6d7ecbd81d0dc5130deb036fd0dbd07a7,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1052354,1052877,v8_train,true,roberto rossi,author:7e1753a8ff361ce4,resolved_author,work:46841bb6275b7635,split_group:572af13658638727,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1055321,1055845,48d9d4d0b7a7353198b39fe745cfe40a99201dea71f97f6ad6055dc026770bb9,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:45e1c97a62a53896,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000121:sonnet_0002,bibit,bibit000121:sonnet_0002,Poesie,"Rossi, Roberto de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000121,400,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000121,14,520,532,e9d1ebee56df073eba543eeb6cedd9ea17fdb5ca2b055ddc508308567ad93e1d,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1052878,1053410,v8_train,true,roberto rossi,author:7e1753a8ff361ce4,resolved_author,work:46841bb6275b7635,split_group:572af13658638727,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1055846,1056379,bd7f17a4a0e8dd4651a23ee7b97ffe36e71fc6a5158c72a23ac64dfe6eee13ee,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:45e1c97a62a53896,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000127:structural_0001,bibit,bibit000127:structural_0001,Cleopatra e Marc'Antonio Tragedia,Anonimo,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000127,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000127,14,534,537,f9948114baa809371e2c1d8f87afcfe38f95921f45b8e558aa89c6de4f9415e4,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1053411,1053948,v8_train,true,,,generic_author_work_grouped,work:88565c7914576fb0,split_group:cdeb80bbeaf278f3,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1056380,1056915,6a6e3e2b8ce1a5255e28bc0ba19752a0ec500da9c44d5426b44d611a708647d0,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:7159702d0f735fd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000129:sonnet_0001,bibit,bibit000129:sonnet_0001,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,531,534,487ff680acb60983840c31ee6afedbf73cc0bd7de5b5c1b5d75c3578cda9671e,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1053949,1054483,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1056916,1057451,bbd565cf71bbf1a9c799ca187ed9b2e8bc6a5a05ffba7b2f73dde14ec7955d8f,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0002,bibit,bibit000129:sonnet_0002,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,557,560,f107ce54c4be4611228dc06b1d92e4eb0d51247e2fe7296e3a0a4e783fa77aaf,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1054484,1055044,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1057452,1058013,139af619250bd8fdcdab51b19dcf967d2731b462875e6c452e657455b3a99d02,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0004,bibit,bibit000129:sonnet_0004,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,546,556,7a2852a8673e9cec00114feea0d662a23bee77c3b31806f24205006d595b45bb,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1055045,1055601,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1058014,1058571,635741408d78691c32cda5308c632d56ac6c7fa31f46cec4aa0ef18e731f7976,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0005,bibit,bibit000129:sonnet_0005,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,544,553,464aa1a3be722d0c0428437d9df54fef20748e6ec1cd3cae5adb12c27b200598,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1055602,1056155,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1058572,1059126,538003e3d9d18ad7cedb0ff31581cbefafc4a2e9bed89cad0ce4502b2ff9a7b4,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0006,bibit,bibit000129:sonnet_0006,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,424,426,ff12d1588bf11cfe53cdae0de7c55f3f6b27832dc66e33a4b292b6cccabc0132,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1056156,1056582,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1059127,1059554,d24609baee50ca8ba44a971d89068322a561bc8dd99275d2d90cb5b74b88d69b,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0007,bibit,bibit000129:sonnet_0007,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,542,546,672afa7e8d2c16fcdc4c21a1c801213f407832998058436755fbdad104d196cc,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1056583,1057129,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1059555,1060102,7d911cff93c5a76ed31e3f951e7df8d61dfb39ab4f18d7e490f66f19a9ade9d6,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0011,bibit,bibit000129:sonnet_0011,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,548,559,b583b84abb81b0560da80fa33c5ce08239d1e6b29d15afad4f0a396c6701e757,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1057130,1057689,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1060103,1060663,0d410988403396e36c446e9089bccae7ee7f098a2962cce5b5ed6461915cb32b,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0012,bibit,bibit000129:sonnet_0012,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,546,557,3205b16b1bae0c1c033d666ef1351dac6484026727712779ebd6952be54c7ae9,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1057690,1058247,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1060664,1061222,1344ca2622f6033dc0212ade715425c74990360cc8bfa6f9aedcbbdc50fac76b,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0013,bibit,bibit000129:sonnet_0013,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,540,550,f4cb8380aa42c57cba4a6fc760c252c0791323c81b192e20c49bb54f406923b2,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1058248,1058798,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1061223,1061774,7b20b6c636a52780652090ca1cfe55c3c900e461f2ef6fc5f662d1f496d714d2,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
bibit:sonnet:bibit000129:sonnet_0014,bibit,bibit000129:sonnet_0014,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000129,14,539,548,89b183ba91da267b37124f3201f99fb2d274927736799fe9c6238e05a2a55bde,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,1058799,1059347,v8_validation,false,buonarroti michelangelo,author:4a3cbeb1e0ec0734,resolved_author,work:0b4314f9bf616de7,split_group:35938d6f9425e11f,validation,clean_v7_grouped,clean_author_work_disjoint_validation,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,1061775,1062324,221957fbc3888145d93522d634b2209acdf72507f9d73a882ead251b4fe59b76,,long_s_u017f_to_ascii_s_v1,0,validation,false,validation,v8split:70ba45cb4fbd94da,preserve_v7_assignment_after_v8_check,false
