repository_relative_path,scope,git_blob_oid,sha256,artifact_class,source,source_revision,rights_evidence_reference,modifications_made_by_project,required_notices,current_tree_disposition,historical_retention_disposition,privacy_security_disposition,decision_authority_role,decision_record_id,review_date
data/processed/poems/petrarca_pace_non_trovo_et_non_ò_da_far_guerra.txt,current_tree,e6510748c894a2c94a4a2ca676a248b4e679001c,1e83708f30c3e97badfb49003c8a7280a811ef1c8dd479d90b46bfb32619a8df,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_padre_del_ciel_dopo_i_perduti_giorni.txt,current_tree,eab3866563a43b39f85b2f12ff5ad9c84bb53743,533d2f94376d23c2868be8b8ccf1c17bea6e1ab21b27a7c0e964baef0330a410,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_parrà_forse_ad_alcun_che_n_lodar_quella.txt,current_tree,fe1e12e16cc8e969c38893aae89bbb7565fd9d54,23c70b833e90a91b3fbfbaac52001be8e7dcfb3bdb42a50645e9b550e21b2086,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_pasco_la_mente_d_un_sí_nobil_cibo.txt,current_tree,485a00accd6bbd8bbd448a3308dfee494b780165,339f3b89fc55d21be12414f91389a5aa97ccf12c7c9492feb5765e18fd6b36e3,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_passa_la_nave_mia_colma_d_oblio.txt,current_tree,748c1bef729511578b979479fda666346f1fc9bb,9a10dc58a50cc9846450aed1c39d703a2124d04e6691907e3941f058723a2f95,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_passato_è_l_tempo_omai_lasso_che_tanto.txt,current_tree,10b966b2b48ee2e091691fd50f754ff07f9a1e58,742b399c03f237e607283cfe9acecafe37596263b92ed9171499c1008860a55e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_passer_mai_solitario_in_alcun_tetto.txt,current_tree,0312340b4e5d88b56c5c392e22d7c1fc3992627f,b58b218e9145d0a5698d2092c961ad32238ee84e7e1a3c7a7036949e56c36e53,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_per_fare_una_leggiadra_sua_vendetta.txt,current_tree,f8d76e84d9ef70e75fa8eada6ab229933e5de694,8ebffff6544b30932e167318a75722e61b10113397e8228b2d307b00c8715653,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_per_mezz_i_boschi_inhospiti_et_selvaggi.txt,current_tree,bef191db715a423d6086c963023aefc2a6e0b849,eb9b2659631b2c896dc2cd5aaebfc5f911c48c1b2fc348995d7b78013fb81983,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_per_mirar_policleto_a_prova_fiso.txt,current_tree,6cd5788d8efe79746faa188a96142ff9128cd567,0e1089e800346af71a03f8f4351d0ab7c507c29180e88eb1570a26401b29561f,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_perch_io_t_abbia_guardato_di_menzogna.txt,current_tree,963805ce94e47be76e7e1e248d1dade6ef051403,b1770091fc04d3d3b4e4fc8a3ca8978b3864ee34044cc661884a402e7d1e0f25,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_persequendomi_amor_al_luogo_usato.txt,current_tree,805bbc2be314776967d863b2c5d12a1e2d1e654f,652dbb7eedc880deab844266ef6a95a4877d8900a57709a47ed96610b727635b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_pien_d_un_vago_penser_che_me_desvia.txt,current_tree,f833c6a79416ab6f378fe4353753470a710a9353,7c3b01d5db09e5485bfcc2cb8dbc7d622f6465b44d1a814af294679609d5cad6,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_pien_di_quella_ineffabile_dolcezza.txt,current_tree,56e18c6a15fbb68f1b5b8bf78822c3a658aa9cfb,838ae26388eabe1406045f9f06ebce520585c107bccd35214cdc35db78835f4d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_piovonmi_amare_lagrime_dal_viso.txt,current_tree,7cb4a98875583065f0fd1cc2f1e6c5ba0aa18883,592dcce7a22e939327be2d3fb6c79c4433e0ecf303422eacea9bd8605a69dd26,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_più_volte_amor_m_avea_già_detto_scrivi.txt,current_tree,4640db606c8982524a7e34532c096343a7405141,e91f111ced99c62bc32498dfb871eb3b926ee87725715392264a2ab4ff9f3c08,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_piú_di_me_lieta_non_si_vede_a_terra.txt,current_tree,baf46da9f01f2bdbc4f0a8d1dd0edfc183b2200f,8de88d087a3559a3ce31695a1fd80881e52ed8ffd973f985767a6b506de53974,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_piú_volte_già_dal_bel_sembiante_humano.txt,current_tree,c2bcc55f0c538626a2efbeb1f2ac8f2aa1634ee8,b512e77e0b44237751c257458fee706f9ffd6863bc0752117e134fc7b1f7842b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_po_ben_puo_tu_portartene_la_scorza.txt,current_tree,8b333554203c60097a1a45664c985f1c28e223d1,888b4eb48389c0d296e1adfad150c7ee209e403731f6d5f7faee3d69eeff3b70,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_poco_era_ad_appressarsi_agli_occhi_miei.txt,current_tree,ab24f6288041adfde5f8e6043ec909abeb55020a,ea13def73efc5b5fc7e8ab1930b747181cec72c4a925f6b322bb08e48aa8c5a4,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_poi_che_l_camin_m_è_chiuso_di_mercede.txt,current_tree,2e823f1bfc97c55847071a9347b0d1ff842a1643,92052b44e2b7aa276420a73e712ba9fcbb1028a4443c731d373c211f9a902f56,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_poi_che_la_vista_angelica_serena.txt,current_tree,bf829068f695e277d69b04761067c7402f017816,2070efb4652064a640885249eb32fa6350ce8ac1b09e465efd8dd52d5ca1e3ee,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_poi_che_mia_speme_è_lunga_a_venir_troppo.txt,current_tree,3507af8122d6c5b641829db170d697c77f8e5df9,3e3d6f23b1b10767f8e7750ee9397508148e6b5a0c24e6b36fafb0500e3db29e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_poi_che_voi_et_io_piú_volte_abbiam_provato.txt,current_tree,f8a81509e16e618e54467134ddf56d84fffdea8e,60701e13708d9aefd6e08c4029007ccbf45e5deba0cb75dbb102f74b0c4b69f5,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_pommi_ove_l_sole_occide_i_fiori_et_l_erba.txt,current_tree,9aecf1221a2e15f7e86dda3a5c0540cf06749535,3833a1626261a024cf5fbed0674bc86dfaf046b66149985696e83658e0dda56c,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_qual_donna_attende_a_glorïosa_fama.txt,current_tree,da34c075b22407256aff340b2d340bb15863be1c,d317e90e88e9746db4701a322021ed7f6cf08144a84cb69a4d09b6d0c1487e1b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_qual_mio_destìn_qual_forza_o_qual_inganno.txt,current_tree,961b1c3188444bbcc16171aa0d7ac73ba2d7180e,d85d63df2b9d03fe153435a6c3619f4e9bb6231a580974058f4b9283ca1fb77d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_qual_paura_ò_quando_mi_torna_a_mente.txt,current_tree,0e64154c8c84cd2d8d3fe4d7f61cb87035fb2521,d45861bdcce22c63258607ea9a49aa886349b4a148fda724417d20c9d70ae222,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_qual_ventura_mi_fu_quando_da_l_uno.txt,current_tree,957ccdf510a0e3d2b51bac77bed58bb1fc57beb2,a80ad7c6fa4f207e6789c0c0ac4efce1314a78b6fd928e65deb6116f159d4b89,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quand_io_mi_volgo_indietro_a_mirar_gli_anni.txt,current_tree,16dd35ece4a27ca075b78ef92eb088d09cd26c72,103fdb9ccbfaf23e832a62e4ac5252f605b29db92ed65bc6fb115e82ea19592f,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quand_io_son_tutto_vòlto_in_quella_parte.txt,current_tree,d7d0cb9d0e3b63ccec027a05bf237c49155ae3fb,216e546a45711e4b5b779dbcc13a0e11dce25209bf71d8c16a25971b7ec60aed,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quand_io_v_odo_parlar_sí_dolcemente.txt,current_tree,bbad2423d1b80adf760c747dd46537761235aa5a,8de4f862cf1d71e8220a7538ec72d7e83c589e679c6cefad97f9301d907fcbf6,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quand_io_veggio_dal_ciel_scender_l_aurora.txt,current_tree,6f31114edf63b377292d14a54115d36041512bb5,1a0c782a1efd33089b6c840199a419159e80926a08ad43b4233d60ec475d54b4,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_amor_i_belli_occhi_a_terra_inchina.txt,current_tree,7e2f869c75a9983a4f55f24948762fc827f6e1ad,00d00c481085611511938335c1f12b30d0df6e5a971a56f76cd8db154ed904a6,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_dal_proprio_sito_si_rimove.txt,current_tree,f0ab3bec908264eeb70dd21041cc3e1365ff91d4,9711ee4ab2e0b1fe4530b2336b0f68783d1ad674bac5b75cbfacd42661b88348,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_fra_l_altre_donne_ad_ora_ad_ora.txt,current_tree,579276fe28bac3342f8984c5f9affb22e7fc3cc3,20030f21590f6a6f8930fa32bf8aab3c7cc1f352be858dbbc05c88d7c4acdc8c,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_giugne_per_gli_occhi_al_cor_profondo.txt,current_tree,11f8300e720ba0ead7ef57c1441cba6c3792a5e4,2c39e5640aceb81fff14366b6fd0e1064a8622ca589d3dab2c524bfb5733b3ac,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_giunse_a_simon_l_alto_concetto.txt,current_tree,55d127455ac526d06c6e97df8ade48e50750d2f0,f870ec3792be93d3b54327562212a89b7d03db98ed8c44483034a678edd7446b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_io_movo_i_sospiri_a_chiamar_voi.txt,current_tree,12ad37859044f665c833a2c540defe5c6d1a7eff,6cd183f05a01c133a28592ba2124aa3a6235473837333c7bf3ec7ccf37e25924,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_l_pianeta_che_distingue_l_ore.txt,current_tree,770eb1b52e3d12e31394d848af4132b50cf28113,fe58310dc093bc47ff8b8024d2f4e916f7b966ad53c6f1b58be4fd6481fc9250,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_l_sol_bagna_in_mar_l_aurato_carro.txt,current_tree,a6c42106aca3450164d0cd416de3412578ed27b0,9b6233488a1368bd3695f8f92b2f24653f2db51aaf41be86e98616413ced3d17,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/poems/petrarca_quando_l_voler_che_con_duo_sproni_ardenti.txt,current_tree,5d8b34d33ed04907728395a402c7c76efc47b011,fa775eba5f2c43660bef7f1cbc43aa5824e85f99cb363d377afdafc985d733db,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
