object_id,title,authors,source_archive,source_url,final_role,cleaning_policy,tei_sha256,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
bibit000526,Istoria del Concilio tridentino,"Sarpi, Paolo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000526,historical_general,strip_editorial_square_delimiters_and_labels,f99cefe1820fb32601891f6a8a31bcaa0725bd6522d9ea415be159c9d56e3b27,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,45664961,48448203,2762809,2783242,e3a5fbb73479839fb5f4ebdbea9a56c83f423460ddadda77dc7ec228342bb32f
bibit000528,Le lagrime di Cristo,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000528,historical_non_sonnet_poetry,preserve_rendered_tei_text,707e03812c1e990f53104fd7b801a0e7776a87359cfc744e791d815de8ad7fc3,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,12903454,12909994,6484,6540,d8072ced0d4c0462c4015107622252c496fb723442dfb16fdd3449b6a12c2039
bibit000531,Parere sopra il Salterio ebraico,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000531,nineteenth_century_bridge,preserve_rendered_tei_text,4e4fc571f5b4413d6d87b73a35bfe412444db34d5a84de5dcd162bb904799ac9,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,18357118,18372435,15097,15317,f91ce4dd765dde732b952028add620f9c14567889572a1e2a23d437885a80ab9
bibit000532,"Rime degli Arcadi, tomo terzo",Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000532,historical_non_sonnet_poetry,preserve_rendered_tei_text,0af09880891818a7889bf7dd3f8320d49ed278770a969d4a5bc0591c83105e52,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,12909995,13035723,124770,125728,b2e8361611d5a3843e599eb279271abbb3c74a430f4abf0c73495fb2689888f8
bibit000533,La rotta e presa fatta a bresa per li francesi,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000533,historical_non_sonnet_poetry,preserve_rendered_tei_text,a49f11292049f79242655dc89ab94bc689d4677f14a27ed2c01bb0e90e1736bf,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13035724,13046664,10853,10940,04f09e3a65cd27d711dbce168434c959aa4f237a1e6240b33fa911856cced35a
bibit000534,Dissertazione sopra la luce,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000534,nineteenth_century_bridge,preserve_rendered_tei_text,4a70033dc5061b07b0bc89ac8f32fd8b80ab904d72e8415c6227b436709146b4,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,18372436,18386802,14207,14366,cddf67e9c9cac149bc98792af5508e7d9a7dbf2fe5335423a10b0c42c0ae05f7
bibit000535,Dell'arte della guerra,"Machiavelli, Niccolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000535,historical_general,preserve_rendered_tei_text,13b76abaf0273acab13481e384512f221d5f6d5c984f8e8f55856b7e6fdb9bdb,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,48448204,48812338,361394,364134,9762b6301403de52ef5d31843ed1de6f5f438bc6c23c6af063b169b510142c6b
bibit000536,Profugiorum ab aerumna libri III,"Alberti, Leon Battista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000536,historical_general,preserve_rendered_tei_text,6bc106eaafc5e789fa4ef432081800c68ba1038e5d6036a633d07bd81f7812db,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,48812339,48981625,167869,169286,a81cbe407f77032d042e0543733ef9d0dc54712745fc6d7e555d906bdbd58383
bibit000537,Fosca,"Tarchetti, Ugo Iginio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000537,nineteenth_century_bridge,preserve_rendered_tei_text,82dbce6049c4a68b305fcc7f3f56a134b7ebb2605843093f2fd4af40511cf545,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,18386803,18731143,338324,344340,b0670d2b83b9237f20b45043ad339be2064b123967b24fa8d0d215e68755d805
bibit000538,"Varie avvertenze utili, e necessarie agli amatori de' buoni libri","Volpi, Gaetano",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000538,historical_general,preserve_rendered_tei_text,3ba8c5f68c7bffaa273691cd18741906da451614327f24a3ba0433a84656ca26,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,48981626,49093491,111122,111865,f0b6f3282848b4493cf25a000378d9daac6dc36b8a4a897fbae6125ccb8ee368
bibit000539,Medicina Lulliana,"Bruno, Giordano",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000539,historical_general,preserve_rendered_tei_text,ae21080f33f8e5c3e9cffd3fc4878be2b3273539075db3e5cf8676b2bbeff1f3,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49093492,49177004,83512,83512,60084b65c69c5b29570068dfc4305978774e173224fec1705df9cf8068715db1
bibit000540,Varianti della Gerusalemme Liberata,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000540,historical_non_sonnet_poetry,preserve_rendered_tei_text,1ff4f652e63b757462d72c733b4a0bd8432f018fa4bb8f6b9714d926fb438008,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13046665,13153053,105302,106388,bd83a3327f59ab8aa218db0c0f648acb67939159d5d4650e41eebf5aa2186741
bibit000541,Selva,"Vendramin, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000541,historical_non_sonnet_poetry,preserve_rendered_tei_text,a57890525f691bfbc67a87a07a89f9658b2a803113ff6c45872d9242f4ecfbd5,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13153054,13167801,14638,14747,5b3380c19c22779894a23ca245c5cdcaac3df5c9691598d843896918432fda1c
bibit000542,Poesie,"Agli, Antonio degli",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000542,historical_non_sonnet_poetry,preserve_rendered_tei_text,3d70edceb240c48d508a3f60b993ea66c31ba7521b5e60e00aa6daddb7d9eaf7,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13167802,13201031,32811,33229,4c35e7fccae8cdae18f05d558ab6b5a36651c581c668ae120cb4d2190872a751
bibit000543,Achille in Sciro,"Metastasio, Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000543,historical_general,preserve_rendered_tei_text,61228f35b4e74c217ba138c2be214ed6d48f9c003386387908e835efa17e9281,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49177005,49231329,53885,54324,507450220c1763edbea58f415f7ec048ced6703c16dcfa2c4dd25b7497e168ab
bibit000545,Il giorno (1 redazione),"Parini, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000545,historical_non_sonnet_poetry,preserve_rendered_tei_text,cded67ea7b361c7a9ecb8cd329dc2e2c9e5c2db816d20728ef5a10e32b102c1c,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13201032,13289897,88266,88865,94c47b37e61529bd91c0e6862d647873b909d152066a537665864fba6e0bcf87
bibit000549,Rime,"Muzzarelli, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000549,historical_non_sonnet_poetry,preserve_rendered_tei_text,e73887f3d83bd53cd10604604368dad059986be03e07f7c508e6bf3927bdd5a7,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13289898,13318314,28076,28416,3b729c4ff7302310113303fd50c03214a4e4e0541696a726d5dfa822cc6824cb
bibit000550,Dedica all'Orbecche,"Giraldi Cinzio, Giambattista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000550,historical_general,preserve_rendered_tei_text,4360322ecb2a1c8dd51b77b7deac50db79d299099bd7291b205b5cf60aca9dd5,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49231330,49236270,4896,4940,2fc01cf7bc7e3f36b1aa2a4594c953b68ddfce92551646045043c970e7e31608
bibit000551,Avemaria,Dolcibene de' Tori,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000551,historical_non_sonnet_poetry,preserve_rendered_tei_text,66a420215ba43d171ad6e79428d8654545e9545e1773ac7a01fa125543eb1cbd,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13318315,13326645,8215,8330,31139de9ab370fd5389451d335e40a7cf3fb1278d07a657d064eb38bf197e41b
bibit000552,Relazione di Germania,"Tiepolo, Niccolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000552,historical_general,preserve_rendered_tei_text,75a5b9fe8f41abb1dda8622c6334d2b500c6f9dfd95d172d1d307d3d489020f0,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49236271,49410006,172389,173735,47e699bde944be34038deba6d414b8b363405300653d8ca33f01c0b0304cd96c
bibit000554,Vita di Castruccio Castracani,"Machiavelli, Niccolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000554,historical_general,preserve_rendered_tei_text,de5d187650c26fc19c3eeaa30cddd1424c5c679416bde71b2a103d0ef7124296,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49410007,49466400,55884,56393,71616b1548394e10e418b9a4ec2f48e1aec074743f1cc8a38105d8d46125d61c
bibit000555,Novella di Belfagor,"Machiavelli, Niccolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000555,historical_general,preserve_rendered_tei_text,e714e29dd9d2e6ed39b3143558eaba1470a006bb47ca5f7c78e70f6be62dddf7,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49466401,49485994,19410,19593,a0511a6007f470263d62f233c88b9395dac76c514847aeecba637c883f09ce2b
bibit000556,Gl'innamorati,"Goldoni, Carlo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000556,historical_general,preserve_rendered_tei_text,7b62e048ff26d44de845a2647bcd011383b3070524694dacd1510e7007680d28,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49485995,49584604,97681,98609,b0775aa059c9cb7ef87246dafa08818bc8eb8ba752b49e4e738d7ff9b36958b0
bibit000557,Poesie,"Campanella, Tommaso",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000557,historical_non_sonnet_poetry,preserve_rendered_tei_text,042a0b42abecd793bb8012c225c8a79a8c8485c14f67ffe1e12aab3bd4e8bc52,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13326646,13495879,167061,169233,b8bd41df197fdc3d15a8b42315edbaf76bfeddcfbf61557188e9eeb28a9128d6
bibit000558,Conclusioni amorose,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000558,historical_non_sonnet_poetry,preserve_rendered_tei_text,3d672254dd95b9d329de0788c0b3ac124a8c4cce2168af1bb2e63b427cd2e9e2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13495880,13502491,6549,6611,2c9c7279769ce494a3ae78e1f42879f35fac85a451ddaf8b69b1e5c17d8cd3e4
bibit000559,Sull'indole del piacere e del dolore,"Verri, Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000559,historical_general,preserve_rendered_tei_text,9e49d6bf2d400fdae9ed718dc13f7a35d97239ba3baba7aa0c24e118a454b1c3,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49584605,49712114,126238,127509,55e49ff8459434d38ae0af6542b196580452cef1a2f3c0a9a023ea1a5345ed4e
bibit000561,Relazione di Germania (1725),"Donado, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000561,historical_general,preserve_rendered_tei_text,921dfca0418318b25227eff8479be8efc5a692e7440c34752815e407382d69f6,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49712115,49752271,39860,40156,aec69661480a1489baaea3e478257a79e2f0f10ebc547d7e37bad396165d071c
bibit000562,Della Politica nella presente civiltà. Abbozzi.,"Balbo, Cesare",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000562,nineteenth_century_bridge,preserve_rendered_tei_text,83babe958ece70ae48ab72e07db29f6715b4c001245407bd133890efaa13c244,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,18731144,18946420,213062,215276,cf518113b980f238fc506cedb780d47201886da90ec05d337512c370a9069d2b
bibit000563,Discorso sopra Mosco,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000563,nineteenth_century_bridge,preserve_rendered_tei_text,efc08d2b272b6bac1b2331526125780e2e3648c0c18dc6c963b182d42260d9bb,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,18946421,18977077,30358,30656,d4c2696354690c85b88db5fce55a2678559347383142d3910800bab13657248d
bibit000564,Rime,"Colonna, Vittoria",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000564,historical_non_sonnet_poetry,preserve_rendered_tei_text,b5beddb602d1458225f8a1b0eeb0ab1e6727e7c3ad6618b37cd4efffd80d5117,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13502492,13518462,15860,15970,e55c9d82aaa7a3468eec75236d9b400dcffc078e09f5a221fca5077876141ed6
bibit000565,Orbecche,"Giraldi Cinzio, Giambattista",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000565,historical_general,preserve_rendered_tei_text,5317fd4691385467c6f2e1b456538bbee4f951346f1de2c6264c7a0b48e5a193,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49752272,49880959,127407,128687,1038e93c00cf82502b0b63b8ef5f4077cc9b7e058279e5917fb56e61621c7a7b
bibit000567,"Spirto gentil, da quel bel grembo sciolto","Malpigli, Nicolò",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000567,historical_non_sonnet_poetry,preserve_rendered_tei_text,06f94da4ec53bdd74a9c3782dbfeebfd501553d2250f2d9bf8c7296319adbf7d,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13518463,13524366,5853,5903,0c09fd0376dfd2edbe1a164744fe3bd1adaea0b64ff7e98a3266fe579730c6c3
bibit000568,Poesie in ottava rima,"Giambullari, Bernardo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000568,historical_non_sonnet_poetry,preserve_rendered_tei_text,6d80ff050bde7514ba9e3b86d625c220e3456094dbf22876d50e03040c0c7f58,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13524367,13585119,60222,60752,530affa971c2b0bd206cf66fced5ea923479ecbdf85c456ad6687c496aef8053
bibit000569,Storia di una capinera,"Verga, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000569,nineteenth_century_bridge,preserve_rendered_tei_text,6b80eba8e6389ec41dadc9a424915465079147d2beb9363772901a5166d048cb,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,18977078,19161720,182242,184642,81d5e94ca39e75a81be26ac63e41d2444c21bd9e26d9d6ebe32239f04acae76d
bibit000570,Il Negromante,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000570,historical_general,preserve_rendered_tei_text,6a1cabc03aaebf989e8d9a75ee5adb458fa589c91c3bdcd1f6cfc5bb3dd74a8f,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,49880960,49975689,93804,94729,e2c415e87a9e200d1fb3cfb005dbb07c6bc05b5dcae3bc4f0553ef0a0d62f0a3
bibit000571,Testi toscani di carattere pratico,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000571,historical_general,strip_editorial_square_delimiters_and_labels,ddf1635e09a3c0c62eea10004d2c9d84923b7ad90e255e127c9d5e1e5ccf3dcd,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,0,598277,593655,598277,34626ebc258a3f2c6a873d5b660b039b30ec15282b148070cc066310270bb2b1
bibit000572,Appunti per Spartaco,"Manzoni, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000572,nineteenth_century_bridge,preserve_rendered_tei_text,5a989f3a652c12716dd69f5edbc4ebf91e80c8f7b16f8f966874c45170ac5fe8,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,19161721,19180292,18440,18571,5438c8f41abe4f131126fae16688b3dd2edb94070fb58b55b9ff0205d68db22c
bibit000573,Cantici di Fidenzio,"Scroffa, Camillo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000573,historical_non_sonnet_poetry,preserve_rendered_tei_text,d4c86dc8c85f2de5d54ffdf5e1d653d681e8b3ac6964e21b477783bb3f9b0ce0,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,13585120,13602404,17136,17284,415d94b5d9e3fc160e099eb0c3e06b60e854989a0a6d14ed285756eabcb376ac
bibit000575,Quaternuccio e giornale B (1459-1485),"Castellani, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000575,historical_general,strip_editorial_square_delimiters_and_labels,87d200f55d062c764ee96f38cc9cc3ab1eec6c09a48fb68e0f7513092c0993ff,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,598278,936296,333054,338018,c83daffa89e867de95b1de088d059e06274e51b6cbe512a657dd57fd7140704f
bibit000576,Il Beltramo overo de la Cortesia,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000576,historical_general,preserve_rendered_tei_text,d0c7a3f045d69d33ac1c387581d6a51bf042d138a92dac8b5bc970aab28e3152,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,936297,952224,15724,15927,2f3760d9815b8e565a6d55d82c12d72eacb9371a04def70dc8a1d1f02d33ae01
bibit000577,Discorsi dell'arte poetica,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000577,historical_general,preserve_rendered_tei_text,524d5d3ac3b476008544ed2deac6502ca7a82412aec16d41c2f661ebfec5f5ea,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,952225,1063465,109913,111240,3228724ed52f80f8ea9da2a98e7cec3b9b237a81d17a589f3add5db995cccf1b
bibit000578,Del rinnovamento civile d'Italia,"Gioberti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000578,nineteenth_century_bridge,preserve_rendered_tei_text,4a8e867a72818048cad4be13ea99e5773f6f4572fe5ed4cff4615c372069446a,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,19180293,21290794,2090416,2110501,c9c62b2f4bd7b3037e1fa89a463bce8846c4fd77ab758155cee95e662ae0128b
bibit000579,La congiura de' Pazzi,"Alfieri, Vittorio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000579,historical_general,preserve_rendered_tei_text,a4e9a3731ba67494cd32fffb86cd772841f35c35f7d577af94473042cbca9cd3,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,1063466,1127482,63351,64016,d1e5405693af36acada0de5d52714456686b1e7ebec4033fd34d528649c1676b
bibit000580,"Delle differenze poetiche, per risposta al signor Orazio Ariosto","Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000580,historical_general,preserve_rendered_tei_text,aa0105306104d70091ce4d3070bb7a526b21587f8f4e86f8b734abe14ca91500,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0002.txt,1127483,1140105,12524,12622,73002c9c09a8e500ca1889d0a56e9a36c41dbc91756b86c1953567f44fa3479f
bibit000581,A una fanciulla,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000581,nineteenth_century_bridge,preserve_rendered_tei_text,9cb75b41572aafee66223d6595afbc48163a2594bf1371d52561cbfc76c980f2,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,21290795,21291680,871,885,24947359cc69ccaf981d8297aef3702711cd99be2b2ff5a9b0a52529b2024bf3
