poem_id,title_or_first_line,author,displayed_author,source_archive,source_collection,source_subcollection,source_url,source_revision_id,source_revision_timestamp,downloaded_at_utc,source_edition,license_notes,period,form,form_evidence,count_method,attribution_status,line_count_raw,line_count_clean,raw_text_path,clean_text_path,include_in_core_pre_petrarch,include_in_expanded_with_petrarch,include_in_training,split_core_pre_petrarch,split_expanded_with_petrarch,editorial_brackets_removed,line_markers_removed,cleaning_notes,audit_notes
cavalcanti_gianni_quel_guido_salute,"Gianni, quel Guido salute",Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,"https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_di_epoca_incerta/Gianni,_quel_Guido_salute",,,2026-06-02T17:53:06+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,14,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_gianni_quel_guido_salute.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_bernardo_da_bologna_a_guido,Bernardo da Bologna a Guido,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_di_epoca_incerta/Bernardo_da_Bologna_a_Guido,,,2026-06-02T17:53:07+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_bernardo_da_bologna_a_guido.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_ciascuna_fresca_e_dolce_fontanella,Ciascuna fresca e dolce fontanella,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_di_epoca_incerta/Ciascuna_fresca_e_dolce_fontanella,,,2026-06-02T17:53:09+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_ciascuna_fresca_e_dolce_fontanella.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_io_vengo_il_giorno_a_te_infinite_volte,Io vengo il giorno a te infinite volte,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Io_vengo_il_giorno_a_te_infinite_volte,,,2026-06-02T17:53:21+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_io_vengo_il_giorno_a_te_infinite_volte.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_una_figura_de_la_donna_mia,Una figura de la Donna mia,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Una_figura_de_la_Donna_mia,,,2026-06-02T17:53:22+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,14,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_una_figura_de_la_donna_mia.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_una_giovane_donna_di_tolosa,Una giovane donna di Tolosa,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Una_giovane_donna_di_Tolosa,,,2026-06-02T17:53:25+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_una_giovane_donna_di_tolosa.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_o_tu_che_porti_ne_li_occhi_sovente,O tu che porti ne li occhi sovente,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/O_tu_che_porti_ne_li_occhi_sovente,,,2026-06-02T17:53:28+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_o_tu_che_porti_ne_li_occhi_sovente.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_donna_mia_non_vedestu_colui,Donna mia non vedestu colui,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Donna_mia_non_vedestu_colui,,,2026-06-02T17:53:30+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_donna_mia_non_vedestu_colui.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_noi_sian_le_triste_penne_isbigotite,Noi sian le triste penne isbigotite,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Noi_sian_le_triste_penne_isbigotite,,,2026-06-02T17:53:31+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_noi_sian_le_triste_penne_isbigotite.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_novelle_ti_so_dire_odi_nerone,"Novelle ti so dire, odi, Nerone",Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,"https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Novelle_ti_so_dire,_odi,_Nerone",,,2026-06-02T17:53:33+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_novelle_ti_so_dire_odi_nerone.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_farinata_degli_uberti_a_guido,Farinata degli Uberti a Guido,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Farinata_degli_Uberti_a_Guido,,,2026-06-02T17:53:36+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_farinata_degli_uberti_a_guido.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_se_non_ti_caggia_la_tua_santalena,Se non ti caggia la tua Santalena,Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Se_non_ti_caggia_la_tua_Santalena,,,2026-06-02T17:53:37+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_se_non_ti_caggia_la_tua_santalena.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cavalcanti_guata_manetto_quella_scrignotuzza,"Guata, Manetto, quella scrignotuzza",Guido Cavalcanti,Guido Cavalcanti,Italian Wikisource,Rime (Cavalcanti),Indice,"https://it.wikisource.org/wiki/Rime_(Cavalcanti)/Le_Rime_di_Guido_Cavalcanti/Le_rime_posteriori_al_1290/Guata,_Manetto,_quella_scrignotuzza",,,2026-06-02T17:53:39+00:00,"Ercole Rivalta, Zanichelli, Bologna, 1902",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/cavalcanti_guata_manetto_quella_scrignotuzza.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_a_che_roma_superba_tante_leggi,"A che, Roma superba, tante leggi",Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,"https://it.wikisource.org/wiki/A_che,_Roma_superba,_tante_leggi",,,2026-06-02T17:53:48+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_a_che_roma_superba_tante_leggi.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_ahi_lasso_ch_io_credea_trovar_pietate,"Ahi lasso!, ch'io credea trovar pietate",Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,"https://it.wikisource.org/wiki/Ahi_lasso%21,_ch'io_credea_trovar_pietate",,,2026-06-02T17:53:49+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_ahi_lasso_ch_io_credea_trovar_pietate.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_ahimè_ch_io_veggio_ch_una_donna_viene,Ahimè! ch'io veggio ch'una donna viene,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Ahim%C3%A8%21_ch'io_veggio_ch'una_donna_viene,,,2026-06-02T17:53:51+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_ahimè_ch_io_veggio_ch_una_donna_viene.txt,True,True,True,validation,validation,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_amor_la_doglia_mia_non_ha_conforto,"Amor, la doglia mia non ha conforto",Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,"https://it.wikisource.org/wiki/Amor,_la_doglia_mia_non_ha_conforto",,,2026-06-02T17:53:54+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_amor_la_doglia_mia_non_ha_conforto.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_amor_sì_come_credo_ha_signorìa,"Amor, sì come credo, ha signorìa",Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,"https://it.wikisource.org/wiki/Amor,_s%C3%AC_come_credo,_ha_signor%C3%ACa",,,2026-06-02T17:53:57+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_amor_sì_come_credo_ha_signorìa.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_anzi_che_amore_nella_mente_guidi,Anzi che Amore nella mente guidi,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Anzi_che_Amore_nella_mente_guidi,,,2026-06-02T17:54:00+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_anzi_che_amore_nella_mente_guidi.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_ben_dico_certo_che_non_fu_riparo,Ben dico certo che non fu riparo,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Ben_dico_certo_che_non_fu_riparo,,,2026-06-02T17:54:04+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_ben_dico_certo_che_non_fu_riparo.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_cecco_io_ti_prego_per_virtù_di_quella,"Cecco, io ti prego per virtù di quella",Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,"https://it.wikisource.org/wiki/Cecco,_io_ti_prego_per_virt%C3%B9_di_quella",,,2026-06-02T17:54:06+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_cecco_io_ti_prego_per_virtù_di_quella.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_ciò_ch_io_veggo_di_qua_m_è_mortal_duolo,Ciò ch'io veggo di qua m'è mortal duolo,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Ci%C3%B2_ch'io_veggo_di_qua_m'%C3%A8_mortal_duolo,,,2026-06-02T17:54:07+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_ciò_ch_io_veggo_di_qua_m_è_mortal_duolo.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_ciò_che_procede_di_cosa_mortale,Ciò che procede di cosa mortale,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Ci%C3%B2_che_procede_di_cosa_mortale,,,2026-06-02T17:54:09+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_ciò_che_procede_di_cosa_mortale.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_come_non_è_con_voi_a_questa_festa,Come non è con voi a questa festa,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Come_non_%C3%A8_con_voi_a_questa_festa,,,2026-06-02T17:54:10+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_come_non_è_con_voi_a_questa_festa.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_con_gravosi_sospir_traendo_guai,Con gravosi sospir traendo guai,Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,https://it.wikisource.org/wiki/Con_gravosi_sospir_traendo_guai,,,2026-06-02T17:54:12+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,16,14,,data/processed/sonnets_expanded_v3/poems/cino_con_gravosi_sospir_traendo_guai.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
cino_rime_dantecx_dante_quando_per_caso_s_abbandona,"Rime (Dante)/CX - Dante, quando per caso s'abbandona",Cino da Pistoia,Cino da Pistoia,Italian Wikisource,Rime (Cino da Pistoia),Categoria:Testi di Cino da Pistoia,"https://it.wikisource.org/wiki/Rime_(Dante)%2FCX_-_Dante,_quando_per_caso_s'abbandona",,,2026-06-02T17:51:40+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIV secolo,sonnet,Wikisource author-text category; include after cleaned 14-line validation,line_count_14,secure,18,14,,data/processed/sonnets_expanded_v3/poems/cino_rime_dantecx_dante_quando_per_caso_s_abbandona.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
