unit_id,final_role,source_group,source_id,title,author,component_id,component_key,token_count,split,component_decision,oversize_component
bibit:record:bibit000993,nineteenth_century_bridge,bibit,bibit000993,Lettera intorno al vocabolario,"Manzoni, Alessandro",component:5db0232ab70371ec,author:alessandro manzoni,6016,train,oversize_component_retained_training,true
bibit:record:bibit000994,nineteenth_century_bridge,bibit,bibit000994,Il sogno. Elegia inedita,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,1242,train,oversize_component_retained_training,true
bibit:record:bibit000995,nineteenth_century_bridge,bibit,bibit000995,Titanomachia di Esiodo,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,911,train,oversize_component_retained_training,true
bibit:record:bibit000996,historical_non_sonnet_poetry,bibit,bibit000996,Rime,"Mantegna, Giovanni Alfonso",component:d63ecde030667e06,author:alfonso giovanni mantegna,21218,train,deterministic_training_component,false
bibit:record:bibit000997,historical_general,bibit,bibit000997,Le Lettere (1497-1521),"Castiglione, Baldassarre",component:7560dd1ae5940bfc,author:baldassarre castiglione,386115,train,deterministic_training_component,false
bibit:record:bibit000998,historical_general,bibit,bibit000998,Diario fiorentino,"Landucci, Luca",component:3c2f98eb693fb6dc,author:landucci luca,146857,train,deterministic_training_component,false
bibit:record:bibit001000,nineteenth_century_bridge,bibit,bibit001000,Della servitù dell'Italia,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,92854,train,oversize_component_retained_training,true
bibit:record:bibit001001,nineteenth_century_bridge,bibit,bibit001001,L'Arte Poetica di Orazio travestita ed esposta in ottava rima (1811),"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,4991,train,oversize_component_retained_training,true
bibit:record:bibit001002,historical_non_sonnet_poetry,bibit,bibit001002,Comento de' miei sonetti,"Medici, Lorenzo de'",component:0d2895032e23fdcd,author:lorenzo medici,53065,train,deterministic_training_component,false
bibit:record:bibit001003,nineteenth_century_bridge,bibit,bibit001003,Il trionfo della Croce,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,2363,train,oversize_component_retained_training,true
bibit:record:bibit001004,nineteenth_century_bridge,bibit,bibit001004,Discorso su la Italia,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,1502,train,oversize_component_retained_training,true
bibit:record:bibit001005,nineteenth_century_bridge,bibit,bibit001005,Filosofia della rivoluzione,"Ferrari, Giuseppe",component:a33002fcc2172d0d,author:ferrari giuseppe,257253,train,deterministic_training_component,false
bibit:record:bibit001006,historical_non_sonnet_poetry,bibit,bibit001006,Poesie,"Scapuccini, Antonio",component:33c7d1bbd6f62359,author:antonio scapuccini,1726,train,deterministic_training_component,false
bibit:record:bibit001008,historical_general,bibit,bibit001008,Educatione Christiana dei figliuoli,"Antoniano, Silvio",component:577b5dca203d6006,author:antoniano silvio,239245,train,deterministic_training_component,false
bibit:record:bibit001009,historical_non_sonnet_poetry,bibit,bibit001009,"O mio cor, quanto t'inganni",Non definito,component:d340ccd19ef8e6a0,author:definito non,198,train,oversize_component_retained_training,true
bibit:record:bibit001010,historical_general,bibit,bibit001010,Il teatro comico,"Goldoni, Carlo",component:f62deccbc9586878,author:carlo goldoni,30623,train,deterministic_training_component,false
bibit:record:bibit001011,historical_non_sonnet_poetry,bibit,bibit001011,Prometeo,"Monti, Vincenzo",component:99fa22a596bc4228,author:monti vincenzo,10152,train,oversize_component_retained_training,true
bibit:record:bibit001012,historical_general,bibit,bibit001012,Il Ficino overo de l'Arte,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,9592,train,oversize_component_retained_training,true
bibit:record:bibit001013,historical_general,bibit,bibit001013,Egloga ovvero Pasturale,"Bellincioni, Bernardo",component:bef8d7617ab3937c,author:bellincioni bernardo,3492,train,deterministic_training_component,false
bibit:record:bibit001014,historical_non_sonnet_poetry,bibit,bibit001014,Poesie,"Martelli, Carlo",component:706ca0bba4b71a55,author:carlo martelli,22,train,deterministic_training_component,false
bibit:record:bibit001015,nineteenth_century_bridge,bibit,bibit001015,Difesa di Melchiorre Gioia,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,771,train,oversize_component_retained_training,true
bibit:record:bibit001016,historical_non_sonnet_poetry,bibit,bibit001016,Poesie,"Ricci, Bernardo de'",component:61b64002aef732cf,author:bernardo ricci,9,train,deterministic_training_component,false
bibit:record:bibit001019,historical_general,bibit,bibit001019,Relazione di Francia (1688),"Venier, Girolamo",component:515c0e7900285ded,author:girolamo venier,24150,train,deterministic_training_component,false
bibit:record:bibit001020,historical_general,bibit,bibit001020,Relazione di Francia di Pietro Venier (1688-1695),Non definito,component:d340ccd19ef8e6a0,author:definito non,39839,train,oversize_component_retained_training,true
bibit:record:bibit001021,nineteenth_century_bridge,bibit,bibit001021,Canti (ed. Firenze 1831),"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,26107,train,oversize_component_retained_training,true
bibit:record:bibit001023,historical_general,bibit,bibit001023,Discorsi intorno alla comedia,"Rossi, Nicolò",component:4466d6b90a06df34,author:nicolo rossi,14938,train,deterministic_training_component,false
bibit:record:bibit001025,historical_non_sonnet_poetry,bibit,bibit001025,Poesie,"Medici, Carlo de'",component:f6430ec999099b1d,author:carlo medici,210,train,deterministic_training_component,false
bibit:record:bibit001026,historical_non_sonnet_poetry,bibit,bibit001026,Ecloghe,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,10060,train,oversize_component_retained_training,true
bibit:record:bibit001027,nineteenth_century_bridge,bibit,bibit001027,Difesa del Generale Viani,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,6402,train,oversize_component_retained_training,true
bibit:record:bibit001028,historical_general,bibit,bibit001028,Lettere,"Basile, Giovan Battista",component:7bd0bcb9b13c95cc,author:basile battista giovan,17538,train,deterministic_training_component,false
bibit:record:bibit001029,historical_general,bibit,bibit001029,Atti dalla relazione di Domenico Morosini,"Morosini, Domenico",component:33695930f69946db,author:domenico morosini,4915,train,deterministic_training_component,false
bibit:record:bibit001032,historical_general,bibit,bibit001032,Merope,"Maffei, Scipione",component:575ad811d792f5e1,author:maffei scipione,28144,train,deterministic_training_component,false
bibit:record:bibit001033,nineteenth_century_bridge,bibit,bibit001033,Dissertazione sopra la virtù morale in generale,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,5323,train,oversize_component_retained_training,true
bibit:record:bibit001034,historical_general,bibit,bibit001034,La Retorica,"Sansovino, Francesco",component:87f1b34eab2a28bc,author:francesco sansovino,5747,train,deterministic_training_component,false
bibit:record:bibit001035,historical_general,bibit,bibit001035,Tre relazioni anonime dalla Francia,Non definito,component:d340ccd19ef8e6a0,author:definito non,9098,train,oversize_component_retained_training,true
bibit:record:bibit001036,historical_non_sonnet_poetry,bibit,bibit001036,Canzoniere,"Medici, Lorenzo de'",component:0d2895032e23fdcd,author:lorenzo medici,13837,train,deterministic_training_component,false
bibit:record:bibit001037,nineteenth_century_bridge,bibit,bibit001037,Delle famiglie pisane,"Roncioni, Raffaello",component:20efa5aa8ef64545,author:raffaello roncioni,79538,train,deterministic_training_component,false
bibit:record:bibit001038,nineteenth_century_bridge,bibit,bibit001038,Frammenti,"Parini, Giuseppe",component:1358b5b23954e876,author:giuseppe parini,2269,train,deterministic_training_component,false
bibit:record:bibit001039,historical_non_sonnet_poetry,bibit,bibit001039,Per S. A. il barone Ludovico d'Erthal,"Monti, Vincenzo",component:99fa22a596bc4228,author:monti vincenzo,2277,train,oversize_component_retained_training,true
bibit:record:bibit001040,historical_general,bibit,bibit001040,Cleopatra,"Giraldi Cinzio, Giambattista",component:8c10edacb6cab272,author:cinzio giambattista giraldi,38665,train,deterministic_training_component,false
bibit:record:bibit001041,historical_non_sonnet_poetry,bibit,bibit001041,Capitoli letterari,"Bolognetti, Francesco",component:2d1e17ab75b3e0e0,author:bolognetti francesco,10912,train,deterministic_training_component,false
bibit:record:bibit001042,historical_general,bibit,bibit001042,Legazione di Francia di Antonio Foscarini (1608-1611),"Foscarini, Antonio",component:90dfa376c339a282,author:antonio foscarini,2634,train,deterministic_training_component,false
bibit:record:bibit001045,historical_general,bibit,bibit001045,Relazione di Polo Renier (1769),Non definito,component:d340ccd19ef8e6a0,author:definito non,8181,train,oversize_component_retained_training,true
bibit:record:bibit001046,nineteenth_century_bridge,bibit,bibit001046,Della costruzione e del regolamento di una pubblica universale biblioteca.,"Della Santa, Leopoldo",component:cfdec80aebac7659,author:leopoldo santa,21643,train,deterministic_training_component,false
bibit:record:bibit001047,nineteenth_century_bridge,bibit,bibit001047,Il Balaamo,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,5433,train,oversize_component_retained_training,true
bibit:record:bibit001048,historical_general,bibit,bibit001048,I Studenti,"Ariosto, Ludovico",component:8660e90da9b89007,author:ariosto ludovico,24491,train,oversize_component_retained_training,true
bibit:record:bibit001049,historical_general,bibit,bibit001049,Fabula de Cefalo e Procris,Non definito,component:d340ccd19ef8e6a0,author:definito non,1653,train,oversize_component_retained_training,true
bibit:record:bibit001052,historical_general,bibit,bibit001052,La Lucilla costante,"Fiorillo, Silvio",component:948a7672721ac0bc,author:fiorillo silvio,67967,train,deterministic_training_component,false
bibit:record:bibit001053,historical_general,bibit,bibit001053,Consolatoria a Pino de' Rossi,"Boccaccio, Giovanni",component:342e5352170e5ca9,author:boccaccio giovanni,12289,train,oversize_component_retained_training,true
bibit:record:bibit001054,historical_general,bibit,bibit001054,Ottavia,"Alfieri, Vittorio",component:5688321110169905,author:alfieri vittorio,20884,train,deterministic_training_component,false
bibit:record:bibit001055,historical_non_sonnet_poetry,bibit,bibit001055,Poesie,"Tedaldi, Piero di Maffeo",component:3203bdcbce992ed6,author:maffeo piero tedaldi,6,train,deterministic_training_component,false
bibit:record:bibit001056,historical_non_sonnet_poetry,bibit,bibit001056,Rime,"Trissino, Gian Giorgio",component:7f3d4f4449143f1a,author:gian giorgio trissino,22338,train,deterministic_training_component,false
bibit:record:bibit001058,nineteenth_century_bridge,bibit,bibit001058,Nella morte di una donna fatta trucidare col suo portato dal corruttore,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,568,train,oversize_component_retained_training,true
bibit:record:bibit001059,nineteenth_century_bridge,bibit,bibit001059,"Supplemento al progetto di varie opere: Il primo delitto, o la vergine guasta","Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,118,train,oversize_component_retained_training,true
bibit:record:bibit001060,historical_non_sonnet_poetry,bibit,bibit001060,Risposta ai Sonetti dei mesi,Cenne dalla Chitarra,component:4b98587b53084640,author:cenne chitarra dalla,122,train,deterministic_training_component,false
bibit:record:bibit001061,historical_non_sonnet_poetry,bibit,bibit001061,Rime,Burchiello (Domenico di Giovanni detto il),component:4d55d16f030cb2f7,author:burchiello detto domenico giovanni,4704,train,deterministic_training_component,false
bibit:record:bibit001062,historical_non_sonnet_poetry,bibit,bibit001062,La musogonia,"Monti, Vincenzo",component:99fa22a596bc4228,author:monti vincenzo,7587,train,oversize_component_retained_training,true
bibit:record:bibit001063,historical_non_sonnet_poetry,bibit,bibit001063,"Rime degli Arcadi, tomo secondo",Non definito,component:d340ccd19ef8e6a0,author:definito non,74212,train,oversize_component_retained_training,true
bibit:record:bibit001064,nineteenth_century_bridge,bibit,bibit001064,La Torta,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,2017,train,oversize_component_retained_training,true
bibit:record:bibit001067,historical_general,bibit,bibit001067,Del giudizio sovra la sua Gerusalemme da lui medesimo riformata,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,55195,train,oversize_component_retained_training,true
bibit:record:bibit001068,historical_non_sonnet_poetry,bibit,bibit001068,Poesie,Niccolò da Uzzano,component:3aab31ba784ee1b0,author:niccolo uzzano,1036,train,deterministic_training_component,false
bibit:record:bibit001069,historical_non_sonnet_poetry,bibit,bibit001069,Odi e sonetti,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,2059,train,oversize_component_retained_training,true
bibit:record:bibit001070,historical_general,bibit,bibit001070,"L'impresario delle Canarie, Intermezzi per la Didone","Metastasio, Pietro",component:057748e048438ad6,author:metastasio pietro,4650,train,deterministic_training_component,false
bibit:record:bibit001071,nineteenth_century_bridge,bibit,bibit001071,Osservazioni sul poema del Bardo,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,5756,train,oversize_component_retained_training,true
