candidate_id,ebook_id,title,authors,source_kind,stanza_pattern,line_count,character_start,character_end,source_text_sha256,cleaned_text_sha256,first_line,last_line,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,manual_review_resolution,manual_review_rationale,candidate_decision
pg39239:char93669-94210,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,93669,94210,b801f66d746f7cd08922ed5df9566ecfb452d5139927bbb6568d7e9eb76f6331,251cb38c631f2ea0b82ed9b6586317f87997ef607139f31f36bea3510f383265,"Dentro da la nieve esce lo foco,",amar convene la dolce criatora.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char94270-94855,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,94270,94855,27417f5b4ec370f053d389a69e3c404eeb173e0debeb2158d71d2833caba2383,ecdf8cf96daa0f4b3c994de50e1fd642448b671cd1bb92e64d63a73fdc7b6937,"Saver, che sente un piciolo fantino,",catel battuto fa leon temente.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char94925-95480,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,94925,95480,8e1054ec0e9055742d5a3201c62f6ee96e0640b3fda63cf6157de1c82a96f711,a0dda093b23891cee8dc7cfe44b23d80ea5feab74f87e4d87db37f3a2b558683,Vostra piacenza — tien piú di piacere,che piú risprende che del sol li rai.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char95615-96178,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,95615,96178,32fb7748e05c6dad4dd30f4eb53d4da5374b366a1083971ca992acdbb0dd0b88,f2eab381014b680f802291cc1fb310f0933f39d2fcdb7832cdf34df0adc01d8d,Ne l'amoroso foco molti stanno,fosse incarnato — sí com'è 'n figura.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char96269-96926,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,96269,96926,29c6ad49d75a1f42bf2911a1d5808a10935e08cffe5583869b12d65904e5d8c1,1746dbbfa8c838d74909ea833f84dd3b2e06ed07207424390240b4177dc9f926,Per fino amore — lo fiore — del fiore — avragio,Chi vive a 'ngegna — pèra — di cordoglio!,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char97002-97565,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,97002,97565,2cec67199d23f4c635217a95c48400e324e6fd2e8b31b518b3f97426a23bafb6,4f72ed52d8b7fe400b71c898c601e78df0dab3f5d06a689f4e652e1b4fd58606,Eo so ben ch'om non poría trovar sagio,ta' motti ch'ella torni a me amare.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char97669-98229,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,97669,98229,0d553bf2b5abd7199b6a9de4127996f82dfbb4608ab68ef7dfd6f745b7147250,c4259400374d50d5909ea5091e7362ae33ef8d00f973231e7391b07fc8350678,Però che sète paragon di sagio,"ma serve e tace, e quindi cresce amare.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char98327-98912,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,98327,98912,ae8244abe0fc71a802a238410242fdd7cadcbe02325782a57bdfd75b6aee4481,86f6eb007689c35472953b70fe6bcb896c086d4cfe176674eca4bf7bda14e947,Poi di tutte bontá ben se' dispári,si le 'l dirò or no? ch'anco non sallo.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char99006-99607,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,99006,99607,ac6dfbdb100386be1196d87e50ede32dcac2d73cfa4d91d14d191548b6aa6a91,3f0bad11163b6661fbaa44eaf9ca5ab3a168203f52d9ab13efc3f1bc3dec8364,"Lo gran presgio di voi sí vola pari,",ch'amor non è s'ambur parti non sallo.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char99654-100218,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,99654,100218,3cc689aedb76ab65babce836eee87a402da6d21e42581ed455bf10b6abe27d1b,22246d3c6b1cadcbc317897f361d807ef1edd32217d2f14a9245ce1389fa0db8,"Chi va cherendo guerra e lassa pace,","se non volete udir, non dite altrui.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char100271-100802,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,100271,100802,8796992b9a31c594a1f2103c7bcf93a02b3f6f0d52c34d95f1c0e5e264d97201,c96a010b29f3a234628edfff4b5bb71a309526cf40034b3701c9ec31877461f8,"Movo di basso e vogli'alto montare,",ch'aggio tutto lo mondo in balía.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char100836-101403,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,100836,101403,081fa596915085404edea473dca0fc6475e2f732f9d2c738955c88fbbc15b540,240ce353d80d2d61ff0d6fe6270caff6c99fc12d198e1e0fa5404b8d7dc607a1,Gli vostri occhi ch'e' m'hanno divisi,"ciascuna gente, c'ha in sé nobiltate.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char101509-102079,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,101509,102079,426834fd79e100bc98544ac00a9d70ca413d81993f49625696ba124110abc786,ec081049e5ae5239d44e4787754ef754bdd3bcf0531b5547e1f5544abea87523,"Con sicurtá dirò, po' ch'i' son vosso,",che li facciate il segno della croce.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char102138-102707,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,102138,102707,56a6acae6a3cf6b5cf4b3d0f08353afd131c0fda00d36698cebd21fa437fad52,110ac5a3c91bcaf794ca5f123408fcb6a01f8a50e35f7908a19149be20ffef79,Nel tempo averso om dé' prender conforto,su' sfogliamento omai dé' renverdire.,,bibit_sonnet:bibit001319:structural_0101,,,,,exclude_existing_corpus_sonnet_duplicate
pg39239:char102846-103415,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,102846,103415,3219eceab97e31a17ef324de89014dd71873c63716b1a162fdf76110bf38d575,8af0b8e313f79b705b96a2dec9b0f85cfef170cbd4b69b10be15639d40750d45,"Una rason, qual eo non sacio, chero:",non trae per senno al foco la farfalla.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char103505-104086,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,103505,104086,46db113e80aa6843663f904ff10fc1be06d455ef8e04a4ee0e23e0f59edaf7ec,5a00ce52ececb5acf533e8269d6d9e125d6c3e23218622f0d39815855d3a72e0,"De la rason, che non savete vero,","se no m'amollo, tal voler m'avalla.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char104167-104711,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,104167,104711,1e40d84ba5e11ee1086be7d7ff08f5348d7a2487ac7e5271a27975a502de9095,f930f5d631f1d00eaf6ce9b7b6b66f63274a4d13fcb4251e21b56082eabda216,"Non so rasion, ma dico per pensero:",per allumar lo parpaglion si calla.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char104790-105355,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,104790,105355,945e50facd66a84547df4f1c274ea46ae806d1621b44651f4509bba72b88ef74,95a7c69eb28905f14a9e4ded230f9458e7efb041f9c6586e71097e9a6d79c4c6,"Pensávati non fare indivinero,",Acel di monte pelle equo di stalla.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char105475-106026,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,105475,106026,7613188c00f63a51795af523e8cb1a0759938ed119e796c5088100449210a0f7,b361ea572a6c0d0353863143fabdae1eea37a9f11a4eae2f72c06f816625cf29,"Naturalmente falla lo pensero,",ché non è frutto se non è di talla.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char106167-106732,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,106167,106732,568ff33751700fee8021ffa2a310012a98903502bc5142d235514a9b0c046702,5f5658a6853929415bd51815efbb49d271660776fe1ccc112ae1a1c41c9230cc,"Vostro saver provato m'è mistieri,",scrivendomi di ciò la veritate.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char106811-107399,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,14,14,106811,107399,670016de0d47e441848666886cf5ae67c7f33a0ec695203092e40b3a73709a38,b0d76552718e0c53a2f1b5fa807a04c5c486413598ab7d249c8d824432a525bd,Giá non sète di senno sí legieri,"s'eo vi discrivo fallo, voi mendate.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char113453-114013,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,4-4-3-3,14,113453,114013,5cdbc5b88f744f395958b532846b347fa436e1930f77c547f663c836a0ef4721,fe5a088c1c07eef3e6748b813fd8b0d7ceffe707a96ec1a8309281030fc69d76,Similimente canoscensa move,per sé manda per compier la figura.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char114106-114674,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,explicit_sonetti_section,4-4-3-3,14,114106,114674,4149ca0d05b0c005c4f8306830ee2c77877b82bb98c8901a59219857efdec9bd,7a989cbc2adacf181566f5696dfb98a868cac3bd04df61dc96d503619075f12a,A piò voler mostrar che porti vero,ancor ch'aita — sia d'altra fattura.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg39239:char213754-214368,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,213754,214368,f072565287a94047f18e61b98a716cdb7a6d36f0b083128de73e31f9df2b99b9,7097889ec96c6c45188f3ab6887e522fcb4ab3be8189235fa29a1c17faf29bfc,"Lasso, sovente — sent'e' — che natura","sor mev'impero: — pero, — se non pento!",,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char215328-215907,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,215328,215907,383c77f9d9770bd09876d90ddc413490cc599bfb7eae5653d9bb87303363554b,e5a27e67b7db32dbd1b1402a6bee3d786a4d516d3108fac2e91695afb4db6d7b,"Dolendo, amico, di gravosa pena",ov'ogn'om cade: tal'è pregio bene.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char215997-216588,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,215997,216588,6c96252e2dbbc379577886699505397ee8b63fc4e6693fdd48a91e7b01408de2,873444ce1f298f973fb0474fc448e348a3c072f1c627d275b1c1037749cf5b43,Rapresentando a canoscenza vostra,"somettendo mi' arbitro, ann'è ben terso.",,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char219350-219933,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,219350,219933,6e7a44c64ab45c92642c634a1919d5f8bfc5f3c7fec2c78ec9731ec950f8713e,b84f71f178f4043520079dce0806913b645ecd3c3360fcabf0c597e8bd282688,Sovrapiagente mia gioia gioiosa,ch'io altro non ho piú che 'l tuo volere.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char220004-220612,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,220004,220612,d8b7fe86e8f27bf4bfaa4827ad63bcb636d9fcfdd7401cdc67016b317f9cd4bb,b1bb027f1c9c240e6146c26125bd998c979e74111ea7ff78006b071e80f1609d,Amor s'ha il mio voler miso di sovra;,parte — di ben di sé vero in cui regna.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char220679-221277,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,220679,221277,31b1ff8093b6c1d3e99c955af4c386aa91481a24896bdf853b99899051306483,a83ea9f6fad849d8822cd62af27379f3aaef005392f8f1b0d71bed5f733fda15,Non posso proferir quant'ho voglienza,"dentro al mio core, ove io te porto e guardo.",,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char235957-236544,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,235957,236544,301073de9edc2db823f196daa28a23675a3a74756a86fa254e334c254c125028,81fd1d2e306dc324e6bd78e72c4e4422a7b29ad8c0afd75c97969cabe51c5f2a,"Similemente, — gente — criatura,",in sua sentenza — ben sa — onorata.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char250847-251432,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,250847,251432,84d6daf5c198549911360f4c49463f761f2e33a115f64e6d411df165229a136b,ae8f3fd514590e65d67df14b9cc4e3e9b089650c5410774c1dad842715bee1bf,Magna ferendo me tuba 'n oregli,"veglia tuttor la mantegnamo, u fresca.",,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char251608-252199,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,251608,252199,3916017d8761aecec161ac123891c0bbf5fd41f3772fd8a70d24a4060be0aac0,874ee7e043ee04d881bc8d51de28241677ceeb60e905eb21d07becd44ee771c4,A cui prudenza porge alta lumera,"se da ciò poi si parte, e' va a perdenza.",,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char252318-252890,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,252318,252890,b047153820c4b3753199eecd727a85cdf7c09d3db88c5fa0474c7ee82b51439b,dadb38b415032ab10ac52265eecb75746239b8acaf289ccce2e5bc46543aa30e,"Chi nel dolore ha bona sofferenza,",la lor mainera — contrar'è di bene.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char252989-253560,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,252989,253560,bf9a139b0c121f35f12048f0575f2391716c1095309ba3e0e2cea29687de3f1d,83becbcd828c8c01e9597655cf6692d1ab4ab339ee42127e9465489cc166643e,"Aldendo dire l'altèro valore,",par ch'obbriato — aggia 'l sommo Sire.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char253693-254269,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,253693,254269,cf587902165796f451106810a3d69a897f55a17fca447796d72fd8f08ed6fe98,a14e2076479635093b581695ab10b1cf1686046126caa33404e66f37c8b903c6,Tua scritta intesi bene lo tinore:,'om ordinato — pur a ben seguire. —,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg39239:char277601-278211,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,277601,278211,3f4962c3d71217789b76d91bc8654eb75699139562f7c3f9f412e066904eb2e8,e5dc0eba3f4e2ba159364cfb9444f18c1239a00522d1f16ddd5ef986e1e99b23,Encara vuoill qe sapchatz,"«Marseylla», «Jenova», «Plajensa».",,,,,exclude_not_sonnet,"Fourteen-line detector window is Occitan grammar exposition and examples, not a sonnet.",exclude_manual_not_sonnet
pg39239:char283633-284220,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,283633,284220,ba6192aff265d0c7f59fc4bcbde4f211c2e2b1e756457b1d1866650606df6c61,f2d0fe4e954607b5665c89be9123585bcdf4577fc3114931044f1bcc34b83c91,"Encar', amic, devetz saber","ieu vari «seygnor», so sabchatz:",,,,,exclude_not_sonnet,"Fourteen-line detector window is Occitan grammar exposition and examples, not a sonnet.",exclude_manual_not_sonnet
pg39239:char285431-285952,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,285431,285952,09775499b114d3b00c47d98a15e25204fe0a3070c1df95774ad480f45365b6d4,bae81b611a9182e538b75c53b5a39251bfe8f06f2dd60aabbd95373a02d351a8,"De los comuns ajectius,",parladura ysis declina:,,,,,exclude_not_sonnet,"Fourteen-line detector window is Occitan grammar exposition and examples, not a sonnet.",exclude_manual_not_sonnet
pg39239:char384389-385271,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,structural_14_line,14,14,384389,385271,291e694f08b109af4c487448d821833665440277dfc4fb4aa8b1e60b5eae3502,7181098a8a05f54040802bd689d26914bd3533aaf1a8cf1e81769b2a62887790,"De la fera infertá e angosciosa,                         215","Donna, vostre bellezze,                                   73",,,,,exclude_not_sonnet,"Fourteen-line detector window is index material, not a sonnet.",exclude_manual_not_sonnet
pg40328:char22865-23788,40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,"Levi, David",structural_14_line,8-6,14,22865,23788,697289231a8c2f21e88971740a59fc3c28281a3a9790975c5040ffe79b8d4805,2cf264f439c5fbea5d8279fa9c32212842c54cbec020fa1a4056dfd64ea7b6da,"[5] Israel, diceva il padre Giacinto in una sua predica, è il primo",poema Nazionale Italico.,,,,,exclude_not_sonnet,"Detector window is prose or continuous blank-verse narrative, not a bounded sonnet.",exclude_manual_not_sonnet
pg40328:char91246-91834,40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,"Levi, David",structural_14_line,14,14,91246,91834,ee3d43dd724474b94065639f5c4a15e33e4320033b9c4a007235ca6ba4293907,5114a733273398d335b3eb4b4246090927f5a57324858c60f7ad0c1b1f6f3120,E l'età rea[17] non tramontata è ancora!,"A miei tiranni rabbia, a me vendetta.",,,,,exclude_not_sonnet,"Detector window is prose or continuous blank-verse narrative, not a bounded sonnet.",exclude_manual_not_sonnet
