ebook_id,title,authors,author_birth_years,author_death_years,languages,subjects,bookshelves,download_count,copyright,media_type,landing_page_url,plain_text_url,preliminary_role,period_bucket,inventory_status,genre_evidence,period_evidence,language_variety_evidence,translation_evidence,existing_project_source_ids,possible_existing_work_matches,intra_gutenberg_duplicate_ids,notes
73485,"Storia degli Italiani, vol. 15 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - European;Category: Language & Communication,372,False,Text,https://www.gutenberg.org/ebooks/73485,https://www.gutenberg.org/ebooks/73485.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
48070,Linguaggio e proverbi marinareschi,"Celesia, Emanuele",1821,1889,it,"Italian language -- Idioms;Proverbs, Italian;Sailors -- Italy -- Language",Category: Archaeology & Anthropology;Category: Language & Communication;IT Folklore,371,False,Text,https://www.gutenberg.org/ebooks/48070,https://www.gutenberg.org/ebooks/48070.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1889,,,,,,Metadata-only role; full-text and edition audit required before activation.
30663,Dal primo piano alla soffitta,"Castelnuovo, Enrico",1839,1915,it,Fiction,Category: Historical Novels;Category: Novels;IT Romanzi,370,False,Text,https://www.gutenberg.org/ebooks/30663,https://www.gutenberg.org/ebooks/30663.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.
46900,Racconti e novelle,"Ghislanzoni, Antonio",1824,1893,it,"Italian fiction -- 19th century;Short stories, Italian",Category: Short Stories;IT Racconti,370,False,Text,https://www.gutenberg.org/ebooks/46900,https://www.gutenberg.org/ebooks/46900.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1893,,,,,,Metadata-only role; full-text and edition audit required before activation.
48943,L'isola dei baci: Romanzo erotico-sociale,"Marinetti, F. T.;Corra, Bruno",1876;1892,1944;1976,it,Italian fiction,Category: Novels;Category: Sexuality & Erotica;IT Romanzi,370,False,Text,https://www.gutenberg.org/ebooks/48943,https://www.gutenberg.org/ebooks/48943.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1976,,,,,,Metadata-only role; full-text and edition audit required before activation.
50646,"Istoria civile del Regno di Napoli, v. 6","Giannone, Pietro",1676,1748,it,Italy -- History -- 476-1492;Naples (Kingdom) -- History,Category: History - European;Category: History - Royalty;IT Storia,370,False,Text,https://www.gutenberg.org/ebooks/50646,https://www.gutenberg.org/ebooks/50646.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=1748,,,,,,Metadata-only role; full-text and edition audit required before activation.
53287,L'Incendiario; col rapporto sulla vittoria futurista di Trieste,"Palazzeschi, Aldo",1885,1974,it,Futurism (Literary movement) -- Italy;Italian poetry -- 20th century,Category: French Literature;Category: Novels;IT Poesia,370,False,Text,https://www.gutenberg.org/ebooks/53287,https://www.gutenberg.org/ebooks/53287.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1974,,,,,,Metadata-only role; full-text and edition audit required before activation.
34352,La Repubblica di Venezia e la Persia,"Berchet, Guglielmo",1833,1913,it,Iran -- Foreign relations -- Italy -- Venice;Venice (Italy) -- Foreign relations -- Iran,Category: History - Other;IT Storia,369,False,Text,https://www.gutenberg.org/ebooks/34352,https://www.gutenberg.org/ebooks/34352.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1913,,,,,,Metadata-only role; full-text and edition audit required before activation.
43022,"La lotta politica in Italia, Volume 1 (of 3): Origini della lotta attuale (476-1887); Quinta edizione","Oriani, Alfredo",1852,1909,it,Italy -- Politics and government,Category: History - European;Category: History - Medieval/Middle Ages;IT Storia,369,False,Text,https://www.gutenberg.org/ebooks/43022,https://www.gutenberg.org/ebooks/43022.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1909,,,,,,Metadata-only role; full-text and edition audit required before activation.
46225,Quartetto,"Oriani, Alfredo",1852,1909,it,Italian fiction,Category: Novels;IT Racconti,369,False,Text,https://www.gutenberg.org/ebooks/46225,https://www.gutenberg.org/ebooks/46225.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1909,,,,,,Metadata-only role; full-text and edition audit required before activation.
50647,"Istoria civile del Regno di Napoli, v. 7","Giannone, Pietro",1676,1748,it,Italy -- History -- 476-1492;Naples (Kingdom) -- History,Category: History - European;Category: History - Royalty;Category: History - Warfare;IT Storia,369,False,Text,https://www.gutenberg.org/ebooks/50647,https://www.gutenberg.org/ebooks/50647.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=1748,,,,,,Metadata-only role; full-text and edition audit required before activation.
56958,L'umorismo,"Pirandello, Luigi",1867,1936,it,Wit and humor -- History and criticism,"Category: Essays, Letters & Speeches;Category: Philosophy & Ethics;IT Letteratura;Nobel Prizes in Literature",369,False,Text,https://www.gutenberg.org/ebooks/56958,https://www.gutenberg.org/ebooks/56958.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1936,,,,,,Metadata-only role; full-text and edition audit required before activation.
40378,Il trionfo: Dramma in quattro atti,"Bracco, Roberto",1861,1943,it,Italian drama,Category: Plays/Films/Dramas;IT Teatro in prosa,367,False,Text,https://www.gutenberg.org/ebooks/40378,https://www.gutenberg.org/ebooks/40378.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1943,,,,,,Metadata-only role; full-text and edition audit required before activation.
29845,"I rossi e i neri, vol. 1","Barrili, Anton Giulio",1836,1908,it,Genoa (Italy) -- Fiction,Category: Historical Novels;Category: Novels;IT Romanzi,366,False,Text,https://www.gutenberg.org/ebooks/29845,https://www.gutenberg.org/ebooks/29845.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.
38509,La Giovine Italia,"Mazzini, Giuseppe",1805,1872,it,Italy -- History -- 1815-1870,Category: History - European;Category: History - Modern (1750+);Category: Politics;IT Storia,366,False,Text,https://www.gutenberg.org/ebooks/38509,https://www.gutenberg.org/ebooks/38509.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1872,,,,,,Metadata-only role; full-text and edition audit required before activation.
49079,Storia degli Esseni: Lezioni,"Benamozegh, Elia",1823,1900,it,Essenes,Category: History - Ancient;Category: History - Religious;IT Storia,366,False,Text,https://www.gutenberg.org/ebooks/49079,https://www.gutenberg.org/ebooks/49079.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1900,,,,,,Metadata-only role; full-text and edition audit required before activation.
15139,Notizie del pubblico giardino de' semplici di Padova compilate intorno l'anno 1771,"Marsili, Giovanni",1727,1795,it,Botanical gardens -- Italy -- Padua,Category: History - Early Modern (c. 1450-1750);Category: History - European;Category: Nature/Gardening/Animals;Category: Science - Biology;IT Botanica,365,False,Text,https://www.gutenberg.org/ebooks/15139,https://www.gutenberg.org/ebooks/15139.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=1795,,,,,,Metadata-only role; full-text and edition audit required before activation.
31077,Raggio di Dio: Romanzo,"Barrili, Anton Giulio",1836,1908,it,Fiction,Category: Historical Novels;Category: Novels;IT Romanzi,365,False,Text,https://www.gutenberg.org/ebooks/31077,https://www.gutenberg.org/ebooks/31077.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.
37986,L'Imperatore Giuliano l'Apostata: studio storico,"Negri, Gaetano",1838,1902,it,"Church history -- Primitive and early church, ca. 30-600;Julian, Emperor of Rome, 331-363;Rome -- History -- Julian, 361-363",Category: Biographies;Category: History - Ancient;Category: History - Religious;IT Storia,365,False,Text,https://www.gutenberg.org/ebooks/37986,https://www.gutenberg.org/ebooks/37986.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1902,,,,,,Metadata-only role; full-text and edition audit required before activation.
38217,Don Pietro Caruso,"Bracco, Roberto",1861,1943,it,Italian drama,Category: Plays/Films/Dramas;IT Teatro in prosa,365,False,Text,https://www.gutenberg.org/ebooks/38217,https://www.gutenberg.org/ebooks/38217.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1943,,,,,,Metadata-only role; full-text and edition audit required before activation.
46463,"Brani inediti dei Promessi Sposi, vol. 2: Opere di Alessando Manzoni vol. 2 parte 2","Manzoni, Alessandro",1785,1873,it,"Manzoni, Alessandro, 1785-1873","Category: Essays, Letters & Speeches;IT Letteratura",365,False,Text,https://www.gutenberg.org/ebooks/46463,https://www.gutenberg.org/ebooks/46463.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1873,,,,,,Metadata-only role; full-text and edition audit required before activation.
49105,Alle porte d'Italia,"De Amicis, Edmondo",1846,1908,it,Italy -- Description and travel,Category: Historical Novels;IT Viaggi,365,False,Text,https://www.gutenberg.org/ebooks/49105,https://www.gutenberg.org/ebooks/49105.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.
36060,Dal profondo,"Negri, Ada",1870,1945,it,Italian poetry,Category: Poetry;IT Poesia,364,False,Text,https://www.gutenberg.org/ebooks/36060,https://www.gutenberg.org/ebooks/36060.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1945,,,,,,Metadata-only role; full-text and edition audit required before activation.
65073,La vita di Cola di Rienzo,"D'Annunzio, Gabriele",1863,1938,it,"Historical fiction;Revolutionaries -- Italy -- Rome -- Fiction;Rienzo, Cola di, -1354 -- Fiction;Rome (Italy) -- History -- 476-1420 -- Fiction",Category: Biographies;Category: History - Medieval/Middle Ages,364,False,Text,https://www.gutenberg.org/ebooks/65073,https://www.gutenberg.org/ebooks/65073.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1938,,,,,,Metadata-only role; full-text and edition audit required before activation.
67296,Storia della Repubblica di Firenze v. 2/3,"Capponi, Gino",1792,1876,it,Florence (Italy) -- History,Category: History - European;Category: History - Medieval/Middle Ages,364,False,Text,https://www.gutenberg.org/ebooks/67296,https://www.gutenberg.org/ebooks/67296.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1876,,,,,,Metadata-only role; full-text and edition audit required before activation.
39389,Il mondo è rotondo: romanzo,"Panzini, Alfredo",1863,1939,it,Italian fiction,Category: Novels;IT Romanzi,363,False,Text,https://www.gutenberg.org/ebooks/39389,https://www.gutenberg.org/ebooks/39389.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.
48530,Giardino di Ricreatione,"Florio, John",,1625,it,"Proverbs, Italian","Category: Essays, Letters & Speeches;Category: Language & Communication;IT Folklore",363,False,Text,https://www.gutenberg.org/ebooks/48530,https://www.gutenberg.org/ebooks/48530.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=1625,,,,,,Metadata-only role; full-text and edition audit required before activation.
61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",1881,1941,it,Italian poetry -- 20th century,Category: Poetry;IT Poesia,363,False,Text,https://www.gutenberg.org/ebooks/61548,https://www.gutenberg.org/ebooks/61548.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poetry,latest catalog author death year=1941,,,,,,Metadata-only role; full-text and edition audit required before activation.
